episode_id,collection_id,show_name,stratum,episode_title,episode_description,gold_has_guests,gold_names,
8415854d4034191e,1536984072,The Dishcast with Andrew Sullivan,medium,"Sam Harris On The Trump Threat, Harris, Wokeness","This is a free preview of a paid episode. To hear more, visit andrewsullivan.substack.com Sam is a neuroscientist, philosopher, bestselling author, host of the Making Sense podcast , and creator of the Waking Up App. He’s also an old friend, jousting partner, meditation role model, and all round wonderful man. His recent work helped me reassess my views on the Gaza war. This week we had our third consecutive talk on the eve of the presidential election — the first on his pod in 2016 , the second on the Dishcast in 2020 . For three clips of our convo — on Trump’s insane deportation plan, the depth of his cult, and what Harris should do in the final stretch — head to our YouTube page . Other topics: what Harris has done well in this campaign; her downplaying of identity politics; her deft debate with Trump and great convention speech; her stylistic — if not substantive — shift toward the center; her lack of Sister Souljah moments; her role as an establishment figure; the lack of a real primary; debating whether she’s a woke Manchurian candidate; the “nepo baby” running her campaign; understanding Trump’s enduring appeal; his zero-sum worldview; calling the neocons’ bluff; the Iraq War; the withdrawal from Afghanistan; Harris campaigning with the Cheneys; Trump’s tariffs; his humor; the lawfare against him; the overblown Russiagate; not seizing dictatorial power during Covid or the 2020 riots; the vast majority of his own Cabinet now opposing him; his denigration of the military; his relationship with Israel; Hamas; Uk",YES,Sam Harris,
a9b4f006a370b881,1367201919,Deadline: White House,medium,“Search and rescue underway in Iran for U.S. Airman”,"Ayman Mohyeldin is in for Nicolle Wallace. Ayman continues to cover the breaking news of the search and rescue operation in southwestern Iran for a missing U.S. fighter jet pilot. This pilot was one of two pilots onboard a U.S. F-15 fighter jet that was shot down by Iran. One pilot has been rescued, but the whereabouts of the second pilot are still unknown. Later, Ayman covers reporting that suggests that Pam Bondi’s firing is far from the last that Trump is considering. According to The Atlantic, there have been discussions in the White House suggesting that FBI director Kash Patel may also be in trouble. For more, follow us on Instagram @deadlinewh To listen to this show and other MS NOW podcasts without ads, sign up for MS NOW Premium on Apple Podcasts. For more from Nicolle, follow and download her podcast, “The Best People with Nicolle Wallace,” wherever you get your podcasts. To listen to this show and other MS podcasts without ads, sign up for MS NOW Premium on Apple Podcasts. Hosted by Simplecast, an AdsWizz company. See pcm.adswizz.com for information about our collection and use of personal data for advertising.",YES,Ayman Mohyeldin,
d34d741ad7d69209,219258773,Brian Kilmeade Show,large,Brian Kilmeade Show - 6-12-2020,Brian Kilmeade Show - 6-12-2020 Learn more about your ad choices. Visit podcastchoices.com/adchoices,NO,,
67b6c0348be33064,702998658,Week In Review,small,"Week in Review: Boeing, housing, and driving laws","Bill Radke discusses the week’s news with Seattle Met’s Allison Williams, Seattle Times Patrick Malone, and Geekwire’s Mike Lewis. See omnystudio.com/listener for privacy information.",YES,Allison Williams; Patrick Malone; Mike Lewis,
a555ad0b3c2296a3,1484862164,Politics War Room with James Carville & Al Hunt,medium,193: The Business End of a Mop,"James and Al sound off on the pathetic leadership of Rep. McCarthy, his failure to put forward a coherent budget, and the danger of the ‘No Labels’ campaign. Then, they discuss the various lawsuits targeting FOX, before welcoming WaPo senior national security writer Shane Harris to explore the recent leaks by Jack Teixeira, how they affect our politics, and the ways leakers have affected policy in the past. Email your questions to James and Al at politicswarroom@gmail.com or tweet them to @politicon . Make sure to include your city, we love to hear where you’re from! Get More From This Week’s Guest: Shane Harris: WaPo | Website | Twitter | Chatter Podcast | Author Please Support This Week’s Sponsors: Express VPN: Protect your cybersecurity with an extra three months free on a one-year package when sign up for Express VPN at expressvpn.com/warroom Magic Spoon: Get $5 off your custom bundle of delicious Magic Spoon cereal when you go to magicspoon.com/warroom and use the promo code: WARROOM",YES,Shane Harris,
3e17c789f3e7477d,1709994511,UNGOVERNED,small,A GREAT NIGHT FOR THE GOOD GUYS! | UNGOVERNED 5.6.26,"Happy Star Wars Day AGAIN: Revenge of the SIXTH! Kenneth Barrett wins the GOP Primary for Sheriff in Rutherford County, TN! Many Indiana Senate RINOS who rejected redistricting efforts lost BIGLY in their primaries. Vivek Ramaswamy easily won the Ohio GOP Gubernatorial Primary. VA Dems are very scared that their new congressional maps will fail in court. A Magistrate Judge apologized to the WHCD attacker over ""treatment"" in jail. Marco Rubio filled in as Press Secretary in the absence of Karoline Leavitt Join UNGOVERNED on LFA TV every MONDAY - FRIDAY from 10am to 11am EASTERN! www.FarashMedia.com www.LFATV.us www.OFPFarms.com www.SLNT.com/SHAWN www.CovePure.com/SHAWN",NO,,
6a94b14815959da9,1679657705,Main Justice,small,Ups and Downs in New York,"Former President Trump was back in a New York courtroom on Monday, as Judge Merchan set a mid-April trial date for the hush money case against him brought by Manhattan District Attorney Alvin Bragg. Veteran prosecutors Andrew Weissmann and Mary McCord set expectations as the countdown to jury selection begins. Then, they turn to the appeals court decision, where Trump’s bond payment was reduced to $175 million in the New York civil fraud case. Lastly, Andrew and Mary survey what to keep an eye on at the Supreme Court when it comes to his appeal on presidential immunity. Sign up for MS NOW Premium on Apple Podcasts to listen to this show and other MS podcasts without ads. You'll also get exclusive bonus content from this and other shows. Hosted by Simplecast, an AdsWizz company. See pcm.adswizz.com for information about our collection and use of personal data for advertising.",YES,Andrew Weissmann; Mary McCord,
164a1f301362ec15,354628391,Renegade Talk Radio,large,The Culture of Motivation,Hello! Welcome to Seeking Culture on Renegade Talk Radio. I'm your host Sabrina. This episode is about the Culture of Motivation and what it takes to shake things up and make things happen in your life.,NO,,
2df961fb24c0c753,1570432345,Firing Line with Margaret Hoover,small,Author Lawrence Perelman looks back on his friendship with William F. Buckley Jr.,"In September 1994, an 18-year-old musician named Lawrence Perelman sent a letter to William F. Buckley Jr., offering to perform a piano recital for him as a thank you for Buckley’s political work. The friendship that ensued lasted until Buckley’s final moments, all of which Perelman recounts in his new book, American Impresario: William F. Buckley Jr. and the Elements of American Character . One hundred years after Buckley’s birth, Perelman joins “Firing Line with Margaret Hoover” to discuss his friendship with the original host of the program, which became the “centerpiece” of his life as he performed regularly at Buckley’s dinner parties. Perelman says Buckley had a “superpower” for friendship, enabling him to develop relationships across the political spectrum and influence the world. ""If not for William F. Buckley Jr., there would be, I believe, no Ronald Reagan,"" says Perelman, whose parents were Soviet immigrants. ""There would have not been an end to the Soviet Union, and we wouldn't have the freedoms that we had."" Perelman also reflects on Buckley's character, the values he represented, and how Buckley might understand what’s become of American conservatism since his death. Support for “Firing Line for Margaret Hoover” is provided by Robert Granieri, Vanessa and Henry Cornell, The Fairweather Foundation, Peter and Mark Kalikow, Cliff and Laurel Asness, The Meadowlark Foundation, Charles R. Schwab, Damon Button, Craig Newmark Philanthropies, The Philip I Kent Foundation, Annie Lamont through The Lamont Family Fund, Cheryl Cohen Effron and Blair Effron, and Al and Kathy Hubbard. Corporate funding is provided by Stephens Inc.",YES,Lawrence Perelman,
78fb6a979ffd705e,1568505052,MOATS with George Galloway,medium,Episode #7 - 4 August 2019 - The MOATS Podcast Archive,"From the archives, Episode #7 of MOATS as broadcast on 4th August 2019. Featuring: Andrew Patrick, Liesl Gernholtz and Adam Garrie Original livestream:",YES,Andrew Patrick; Leisl Gernholtz; Adam Garrie,
04981092469bbf61,1510240831,The MeidasTouch Podcast,large,Defending Democracy with Fred Wellman,"On today’s special Memorial Day podcast edition, the brothers have an incredible interview with Fred Wellman, Executive Director of the Lincoln Project who served in the U.S. Army for 22-years as an aviator and public affairs officer, including four combat tours in Operation Desert Storm and Iraqi Freedom. We discuss what Memorial Day means to Fred, how Dems can use their power to influence real change and WTF is wrong with Sidney Powell and Michael Flynn. The episode also focuses on personal anecdotes of the deep ties to the Armed Forces within the Meidas family. Make sure you tune in every Tuesday and Friday for NEW episodes of The MeidasTouch Podcast! Get your Meidas Merch today at store.meidastouch.com --- Send in a voice message: Support this podcast: Learn more about your ad choices. Visit megaphone.fm/adchoices",YES,Fred Wellman,
9665075859004abe,1467993804,What the Hell Is Going On,small,WTH Is Going on With Trump's China Deal? Scott Lincicome Explains.,"For Donald Trump, China has served as a major justification for economic protectionism, highlighting our dependencies and need to onshore products with national security implications. But that’s the talk. The reality is more dismal: a less-than-hawkish trade deal this month, with tariffs that seem to isolate allies and, inversely, reshore production on China’s mainland. For Team Trump, three camps have merged into one contradictory mess within the administration. Members of these camps look to use tariffs as leverage for trade deals, as a source of revenue, and to protect domestic industry. No single tariff can achieve all three and brief, ambiguous trade deals do little to decouple with China, friend-shore, and rebuild American industry. Where do we go from here? How will these tariff camps shake out? And how can we improve our strategic approach to global trade and protect America from the very real China threat? Scott Lincicome is the Vice President of General Economics the Cato Institute’s Herbert A. Stiefel Center for Trade Policy Studies. He writes on international and domestic economic issues, including international trade; subsidies and industrial policy; manufacturing and global supply chains; and economic dynamism. Lincicome also is a senior visiting lecturer at Duke University Law School, where he has taught a course on international trade law. Prior to joining Cato, Lincicome spent two decades practicing international trade law at White & Case LLP, where he litigated national and multilateral trade disputes. He also authors a column for The Dispatch entitled, Capitolism. Read the transcript here . Subscribe to our Substack here .",YES,Scott Lincicome,
